Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
1.258191323,-5.843803406,-13.77137661,-2.015391827,15.09512028
1.266217302,-6.558384895,-13.74967957,-1.850522518,15.34570084
1.274243281,-7.171805382,-13.87426376,-1.704381943,15.7109804
1.282299775,-7.503407955,-14.15231133,-1.662626028,16.10445193
1.290325754,-7.572756767,-14.49703979,-1.678552628,16.44166496
1.298351732,-7.743628502,-14.62927055,-1.686128139,16.63797967
1.306377711,-7.864520073,-14.50183201,-1.663965702,16.58078977
1.314434207,-8.039444923,-14.38127995,-1.693857551,16.56270029
1.322460185,-8.504631042,-14.20153618,-1.795603991,16.6504226
1.330486164,-9.004033089,-13.67935658,-1.983334184,16.49639423
1.338512142,-9.607943535,-12.90706921,-2.02220726,16.21710013
1.346568638,-10.20673084,-12.17055416,-1.812052131,15.98697207
1.354594616,-10.55396652,-11.37918663,-0.977611184,15.55081417
1.362620595,-10.60140896,-10.8490572,0.382290959,15.17359748
1.37067709,-10.61377239,-10.35485649,2.053884029,14.96975808
1.378703068,-11.15552235,-9.582243919,5.89170742,15.8422629
1.386729047,-11.73326302,-8.826289177,5.571063042,15.70380798
1.394755026,-11.37468052,-8.581670761,4.758460045,15.0223624
1.402811521,-11.65481949,-8.094741821,3.225538731,14.55210509
1.410837499,-12.1429348,-7.25924778,0.730023146,14.16617371
1.418863478,-13.09420967,-6.440000057,-1.297460079,14.6497553
1.426889456,-14.00987816,-6.020654202,-2.069595575,15.38857332
1.434945952,-14.4257412,-6.194437981,-1.122885466,15.73956615
1.44297193,-15.00516701,-6.636014938,2.358490944,16.57571147
1.450997909,-15.28267193,-7.063605309,5.315430641,17.65526505
1.459054405,-15.67470455,-6.991560936,7.638257027,18.78619859
1.467080383,-16.5796814,-5.99015379,8.410977364,19.53234031
1.475106361,-17.56531525,-4.434718609,7.700543404,19.68515678
1.48313234,-18.38172913,-2.502542496,5.659986019,19.3955182
1.491188835,-18.63786697,-0.838968515,3.307641983,18.94767661
1.499214814,-18.05889511,0.560257912,1.084600329,18.10010882
1.507240793,-16.8715744,1.754150867,-0.642573118,16.9746861
1.515266771,-15.5541172,2.764343739,-1.606510401,15.87932725
1.523323266,-13.40155029,4.007434368,-2.295852184,14.17504913
1.531349244,-10.99892712,5.119841576,-2.263092995,12.34142477
1.539375223,-8.951465607,5.787543774,-1.422886372,10.75402274
1.547401201,-7.012806892,6.589057446,0.016935587,9.622651679
1.55542718,-5.95832634,7.850318432,1.278860807,9.938039908
1.563483676,-5.156860352,10.62209606,2.906937361,12.16028035
1.571509654,-3.448204517,15.62650871,5.155184746,16.81231152
1.579535632,-0.157506943,21.93635559,8.073543549,23.37542749
1.587561611,6.226446152,27.1529808,10.05448627,29.61664553
1.595618107,12.38348007,29.44100571,10.36789799,33.58000453
1.603644085,18.30582047,32.0717659,10.57424545,38.41244457
1.611670064,19.55906868,32.82014847,13.89103889,40.65317054
1.619696042,22.29011536,29.76100922,21.60493851,43.00395656
1.627752538,24.83091354,24.75131607,37.39824295,51.26236915
1.635778516,27.32529449,20.00796509,53.02307892,62.91611307
1.643804495,32.34345245,13.71354675,65.51435089,74.33902376
1.651830473,37.0250206,7.539094925,68.2292099,77.99304576
1.659886968,39.76189423,3.785001516,62.59072876,74.2491333
1.667912947,39.59407043,1.776556253,52.98613739,66.169308
1.675938925,37.11291504,-0.376338005,43.54684448,57.21746025
