Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
1.384912292,0.0496672,0.682039407,-1.661161807,1.796413965
1.394964292,0.275578689,0.758170154,-1.423612239,1.63628769
1.405016292,0.422712834,0.750748284,-1.241649812,1.511291958
1.415068292,0.361691803,0.685646262,-1.121498886,1.363338369
1.425119292,0.154432347,0.563893198,-0.997313966,1.156053647
1.435171292,-0.097624966,0.47942052,-0.853329788,0.983639363
1.445223292,-0.323996704,0.422283283,-0.692770509,0.87362922
1.455274292,-0.430069655,0.458007724,-0.43228056,0.762625377
1.465326292,-0.391530364,0.475303496,-0.163535512,0.637144648
1.475378292,-0.27967386,0.493748538,0.101349204,0.576434513
1.485430292,-0.180263154,0.513684327,0.333048048,0.63819072
1.495481292,-0.140380757,0.539038731,0.524215747,0.764899771
1.505533292,-0.136623044,0.643071807,0.68167074,0.947038649
1.515585292,-0.2087714,0.740380293,0.678223806,1.025541811
1.525636292,-0.314810071,0.807665373,0.6401099,1.077575714
1.535688292,-0.419417417,0.875899749,0.690178438,1.191409928
1.545740292,-0.412270219,0.898191966,0.80538262,1.274894782
1.555792292,-0.368886291,0.923429718,1.046977292,1.443939399
1.565843292,-0.275085257,0.936433926,1.310065743,1.633662342
1.575895292,-0.13464727,1.02882578,1.565697241,1.878302484
1.585947292,0.107451797,1.217639683,1.810746447,2.184718513
1.595998292,0.294707928,1.361051417,1.896722737,2.353055644
1.606050292,0.535489617,1.422576113,1.831622177,2.380191531
1.616102292,0.794987513,1.459609745,1.774866178,2.431587075
1.626154292,0.939310244,1.483033107,1.792568623,2.508982503
1.636205292,0.935182914,1.448468753,1.955667933,2.607156665
1.646257292,0.907891035,1.253821668,2.329814891,2.797207953
1.656309292,0.881868806,0.899611085,2.793456992,3.064375085
1.666360292,0.79683421,0.448056056,3.152452059,3.282324325
1.676412292,0.528875978,0.022336802,3.452483804,3.492828818
1.686464292,0.200047135,-0.371339563,3.671591254,3.695740016
1.696516292,-0.194311601,-0.763295677,3.453811707,3.542483958
1.706567292,-0.62087373,-1.141038526,2.661187127,2.961312214
1.716619292,-0.923549732,-1.276762927,1.468375599,2.153878961
1.726671292,-1.06128499,-1.183781088,0.276679135,1.613757986
1.736722292,-1.020869474,-1.05067127,-0.78326845,1.661202596
1.746774292,-0.881531933,-0.813486861,-1.65125487,2.040956165
1.756826292,-0.719110242,-0.553727229,-2.216746697,2.395349516
1.766878292,-0.446085434,-0.322082765,-2.426888611,2.488477014
1.776929292,-0.070418237,-0.141647922,-2.266724603,2.272237507
1.786981292,0.439331571,0.080782208,-1.746083844,1.80231706
1.797033292,1.006930443,0.089185826,-0.883687363,1.342671361
1.807084292,1.496297223,-0.124959676,0.090850528,1.504252013
1.817136292,1.688632465,-0.375242726,0.861647453,1.932543153
1.827188292,1.510996538,-0.716876533,1.275440286,2.103276117
1.837240292,1.094986806,-1.038234535,1.434346558,2.081892673
1.847291292,0.48588279,-1.366157206,1.318067658,1.959533094
1.857343292,-0.134609994,-1.579576777,0.95137707,1.84886478
1.867395292,-0.660569235,-1.67642304,0.455298125,1.858505396
1.877446292,-0.987768971,-1.634739117,-0.019123319,1.910085134
1.887498292,-0.935990195,-1.565094101,-0.407361481,1.868566447
1.897550292,-0.728185925,-1.674853647,-0.861248088,2.019192351
1.907602333,-0.474258562,-1.701797325,-1.287638163,2.186103236
1.917653333,-0.261517725,-1.629289804,-1.737951536,2.396550089
1.927705333,0.022785905,-1.478160914,-2.114160222,2.579758192
1.937757333,0.351958821,-1.211167984,-2.346233287,2.663759287
1.947808333,0.69613317,-0.958632587,-2.446435853,2.718202753
1.957860333,0.9688677,-0.744564268,-2.527526209,2.807395467
1.967912333,1.126179947,-0.594820876,-2.541211032,2.842507108
1.977964333,1.192072951,-0.53726761,-2.56331877,2.877550612
1.988015333,1.09957899,-0.618563788,-2.740992849,3.01740566
