Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.167978254,-1.338554859,0.591259718,-0.649123073,1.600836634
3.17603475,-1.503598213,0.567598105,-0.563296735,1.703020378
3.18406073,-1.61287117,0.611967325,-0.426643401,1.777043052
3.19208671,-1.61880827,0.701867819,-0.300003409,1.789737605
3.20011269,-1.518455505,0.835662603,-0.126530439,1.737828835
3.208138669,-1.329866409,1.017398834,0.089446008,1.676796244
3.216164649,-1.061852932,1.20005846,0.293162555,1.6289924
3.224221145,-0.719010353,1.4096632,0.456493765,1.64697079
3.232247125,-0.352590561,1.590941668,0.654661417,1.756131278
3.240273104,-0.029560089,1.695512056,0.831815124,1.888796265
3.248299084,0.277871132,1.816981554,0.9795959,2.0828448
3.256325063,0.56439209,1.95646739,1.131871581,2.329685892
3.26438156,0.844099999,2.041495562,1.2199682,2.523594925
3.27240754,1.104244232,2.11863637,1.218006849,2.681700221
3.28043352,1.338644028,2.24689889,1.227316856,2.889087939
3.288459499,1.611952782,2.474097967,1.120375037,3.158289528
3.296485479,1.866430283,2.69674778,1.077417374,3.452077459
3.304541976,2.161441803,2.954769611,1.063862562,3.812387398
3.312567955,2.522650719,3.184933424,1.095439076,4.208034498
3.320593935,2.826863766,3.343342066,1.147515535,4.526133761
3.328619914,3.231261253,3.474242449,1.215143561,4.897752929
3.336645894,3.660191059,3.640465975,1.314839363,5.327175016
3.344702391,4.05360508,3.860991478,1.417522907,5.774802207
3.352728371,4.433236122,3.970726967,1.503606796,6.138492368
3.36075435,4.746146679,4.000666618,1.633619785,6.418719132
3.36878033,4.980625629,3.922946215,1.715755939,6.568101484
3.376806309,5.194717884,3.839226246,1.77680397,6.699386868
3.384832289,5.372258186,3.803398132,1.792326212,6.821981283
3.392888786,5.522242546,3.774721861,1.799625397,6.926928571
3.400914766,5.617281914,3.778766394,1.783718586,7.001041605
3.408940745,5.763527393,3.696683645,1.77582252,7.073702256
3.416966725,5.90832901,3.588363171,1.792292118,7.141219292
3.424992704,6.027650833,3.515901089,1.856765747,7.220921968
3.4330492,6.15741539,3.41237092,1.95982337,7.307458329
3.44107518,6.302771091,3.299773216,2.098967552,7.417485524
3.449101159,6.481301785,3.224612236,2.279899359,7.58968629
3.45712714,6.664043903,3.105469227,2.46562624,7.754529839
3.46515312,6.731264591,2.966558933,2.630502224,7.812165951
3.473179099,6.613981724,2.901959419,2.794668198,7.744436264
3.481235595,6.398697376,2.948184967,2.968444347,7.645049677
