Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.04568475,9.159156951,8.297995402,28.1796735,30.77077969
2.05573675,8.803649747,6.976228795,30.74558844,32.73321288
2.06578875,7.732913464,6.519930212,29.74221793,31.41507549
2.07583975,7.384201895,6.896237715,26.45957937,28.32302725
2.08589175,7.494487399,7.631874747,22.86607008,25.24420754
2.09594275,8.130244632,7.54488572,19.86771378,22.75416949
2.10599475,9.112980319,7.092948575,16.96030976,20.51849012
2.11604675,9.243127061,6.776897213,13.60121067,17.78636178
2.12609775,7.991146388,5.978812503,10.34226736,14.37244286
2.13614975,6.144188719,4.208000785,7.324694781,10.4455483
2.14620175,4.326998932,2.13769965,4.254248167,6.433607621
2.15625275,2.729508626,0.301987346,1.049102755,2.939733029
2.16630475,1.509752251,-1.299408608,-2.316284434,3.054993972
2.17635675,0.403458757,-2.546537553,-5.673340509,6.231727289
2.18640775,-0.546247763,-3.575534949,-8.728938704,9.448661687
2.19645975,-0.899593543,-4.636304069,-11.0025139,11.9732993
2.20651175,-1.528721203,-5.791478823,-12.42782184,13.79597663
2.21656275,-2.17518498,-6.775040722,-12.94077,14.76807823
2.22661475,-2.474128558,-7.475680414,-12.9496718,15.15589356
2.23666575,-2.704802678,-7.988536191,-13.07764864,15.56141259
2.24671775,-2.988864215,-8.403281536,-13.48611875,16.16860689
2.25676975,-3.284040139,-8.768739531,-13.91661416,16.77342727
2.26682075,-3.580231433,-9.03477381,-14.38790676,17.3625187
2.27687275,-3.983801872,-9.111741879,-14.87635275,17.89414397
2.28692475,-4.269391871,-9.144261169,-15.42830768,18.43577764
2.29697575,-4.559359973,-9.225591261,-15.78719926,18.84502475
2.30702775,-4.943050171,-9.224218335,-15.47658113,18.682733
2.31707975,-5.197915683,-9.224085603,-14.32038077,17.80941852
2.32713075,-5.272193449,-9.205743472,-12.69543486,16.54435865
2.33718275,-5.304316882,-9.249927957,-10.90143426,15.24920371
2.34723475,-5.231175231,-9.082399381,-8.987249395,13.80673113
2.35728575,-4.730008331,-8.806760466,-6.962396622,12.18224016
2.36733775,-3.840793303,-8.528678584,-4.743860092,10.48781484
2.37738875,-3.43342539,-8.065299608,-2.586277277,9.139272281
2.38744075,-3.577893716,-7.629263381,-0.849789884,8.469304932
2.39749275,-3.892805748,-7.400457739,0.17600353,8.363712608
2.40754375,-4.465623551,-7.120403591,0.398554405,8.41432033
2.41759575,-4.869951789,-6.514763027,0.189680167,8.136003091
2.42764775,-4.846094565,-5.366536519,-0.251959446,7.235180046
2.43769875,-4.269063258,-3.764810489,-0.622560067,5.725930506
2.44775075,-3.182416993,-1.809163021,-0.26591675,3.670362444
2.45780275,-2.034111547,0.956273821,0.716337127,2.359069369
2.46785375,-0.518882794,4.180063958,2.975826386,5.157297424
2.47790575,1.682841529,6.80643033,7.111967229,9.986967874
2.48795775,3.836399705,8.450850974,11.93942613,15.12232592
2.49800875,5.526428046,9.291885238,16.69292361,19.88804256
2.50806075,6.702029464,9.08606734,21.6453913,24.41304535
2.51811175,7.586896795,8.104645522,26.31932103,28.56489002
2.52816375,7.645695811,7.462503129,29.03644263,30.9396286
2.53821575,7.035490326,7.781444185,28.46500126,30.33653399
2.54826675,6.834413935,8.3191249,25.68616581,27.85132254
2.55831875,7.547135144,8.729024073,23.59275034,26.26352944
2.56837075,9.525883791,8.915586505,23.49499893,26.8746185
2.57842175,11.03473908,8.374403307,22.77358116,26.65580792
2.58847375,10.71426488,7.254019486,19.48237993,23.3875907
2.59852575,9.465210158,5.880273471,14.99059331,18.67848246
2.60857675,8.034611081,4.212556058,10.42416697,13.81896743
2.61862875,6.406498321,2.420230094,6.03410319,9.127493399
2.62868075,4.543575707,0.652767953,1.827713898,4.94072103
2.63873175,2.382501227,-1.195186959,-2.533693852,3.677551971
2.64878375,0.555668797,-2.729251056,-6.906451047,7.446921861
2.65883475,-1.142604118,-3.846729688,-10.56307694,11.29962246
2.66888675,-2.952382559,-5.06626036,-13.04814593,14.30516232
2.67893875,-4.431213564,-6.588483553,-14.34134538,16.39261896
2.68898975,-5.562291359,-7.932149152,-14.70661509,17.61086604
2.69904175,-6.371230255,-8.766021745,-14.63405582,18.2096486
2.70909375,-6.742264155,-9.199671723,-14.26798504,18.26656735
2.71914475,-7.146037785,-9.523036782,-13.84717029,18.26193337
2.72919675,-7.50700161,-9.807172287,-13.53404487,18.32228348
2.73924875,-7.977813567,-10.1098382,-13.19605008,18.4388198
2.74929975,-8.660088909,-10.28914892,-13.05088944,18.74004911
2.75935175,-9.241447155,-10.42896754,-12.97033118,19.03673292
2.76940375,-9.458901013,-10.46762231,-12.41305528,18.79164353
2.77945475,-9.305870023,-10.39381408,-11.16742877,17.87014419
2.78950675,-8.967582285,-10.13696227,-9.478872178,16.52345466
2.79955775,-8.38483474,-9.879735063,-7.495807115,14.97002815
2.80960975,-7.615862147,-9.518525655,-5.355843716,13.31498212
2.81966175,-6.676577704,-8.975832707,-3.451140114,11.70694797
2.82971275,-5.720826917,-8.23686627,-1.89200111,10.20556195
2.83976475,-5.17970453,-7.604370614,-0.720596824,9.229033061
2.84981675,-4.631280726,-7.032831012,-0.035248185,8.420850054
2.85986775,-4.10474188,-6.406129362,0.0940396,7.608958059
2.86991975,-3.823303111,-5.725095384,-0.131700931,6.885616092
2.87997175,-3.556101143,-4.89805877,-0.296471375,6.060093261
2.89002275,-3.120450248,-3.688413109,-0.16318351,4.8340697
2.90007475,-2.308933899,-1.90895862,0.481701812,3.034359141
2.91012675,-0.641907919,0.063768272,1.711836117,1.829342795
2.92017775,2.567282597,2.465980171,4.432274834,5.684809438
2.93022975,7.564048215,5.270036995,8.894977993,12.8104937
2.94028175,13.03768409,7.550511911,14.00488256,20.57007953
2.95033275,15.95718951,8.140906445,18.6270539,25.84324654
2.96038475,15.35986135,7.225952851,20.87203622,26.90318998
2.970435667,12.90014354,6.570309237,20.39002217,25.00671252
2.980487667,10.72740709,7.704869049,18.26651342,22.54124625
2.990539667,9.794177434,8.990662415,16.34181936,21.0668693
3.000590667,9.293953398,9.487418468,15.33877746,20.28957301
3.010642667,9.886529528,9.677031977,15.50090321,20.77658331
3.020694667,11.89501419,9.6296286,16.24241669,22.31674729
3.030745667,13.41399218,9.229021822,16.11309616,22.90724553
3.040797667,13.1410348,8.096066487,14.53743409,21.20306766
3.050849667,11.50289757,6.448683643,11.67281766,17.61127041
3.060900667,9.456050495,4.722558686,7.881946712,13.18501177
3.070952667,7.123107929,3.116843101,3.303933536,8.448038488
3.081004667,4.561312943,1.689183126,-1.464135783,5.079626855
3.091055667,2.130571602,0.421984783,-5.932105529,6.317221107
3.101107667,0.060203517,-0.666615329,-9.754313457,9.777250712
3.111159667,-1.676309604,-1.594969864,-12.31402333,12.52952965
3.121210667,-3.142825204,-2.623125261,-13.38399362,13.99605022
3.131262667,-4.41638678,-3.706164378,-13.32210786,14.51615254
3.141314667,-5.489032763,-4.709871982,-12.99916029,14.87583756
3.151365667,-6.225425255,-5.627157446,-12.79665835,15.30278685
3.161417667,-6.89379124,-6.359674988,-12.63713111,15.73743646
3.171469667,-7.609129663,-6.937423748,-12.86891707,16.48137522
3.181520667,-8.0397578,-7.268680794,-13.15079731,17.04156377
3.191572667,-8.258162999,-7.400491068,-13.20133596,17.2406437
3.201623667,-8.504910237,-7.560460364,-13.1312372,17.37594456
3.211675667,-8.665885254,-7.751345057,-12.649443,17.18107464
3.221727667,-8.711713391,-7.900888767,-11.48979045,16.44181493
3.231778667,-8.654840448,-8.005778461,-9.924841654,15.41107504
3.241830667,-8.387933764,-8.078887952,-8.137470621,14.20719154
3.251882667,-8.037776763,-8.099351453,-6.024216717,12.90335368
3.261933667,-7.681437501,-8.085494721,-4.251114644,11.93531243
3.271985667,-7.294969876,-7.894848593,-3.093066568,11.1853601
3.282037667,-6.785039461,-7.488092884,-2.493213578,10.4079013
3.292088667,-5.881266328,-6.881466479,-2.411891672,9.368089238
3.302140667,-5.030163159,-6.096566656,-2.611232024,8.3240134
3.312192667,-4.214399393,-5.238916944,-2.806745959,7.285961561
3.322243667,-3.503506608,-4.105907815,-2.358073899,5.890123093
3.332295667,-2.816418131,-2.763120468,-0.854221489,4.036922114
3.342347667,-1.357537533,-1.099078614,1.659691232,2.409451585
3.352398667,0.728482379,1.154374271,5.165567717,5.342879034
3.362450667,3.302989211,3.700407794,9.572600706,10.78134685
3.372502667,6.540034109,6.197339909,13.93496974,16.59404862
3.382553667,7.964161488,7.277837534,17.96747512,20.95769428
3.392605667,7.269511099,6.006754593,22.01242805,23.94731469
3.402657667,6.547518545,4.129614766,25.45212048,26.60327337
3.412708667,5.439308041,3.512648145,25.8614209,26.65966729
3.422760667,4.408077009,4.60252178,24.09478994,24.92334753
3.432811667,4.017004994,6.194286493,22.31709839,23.50656067
3.442863667,4.138168657,6.941249582,21.29583072,22.77757212
3.452915667,4.887149912,6.610176723,20.63634431,22.21345037
3.462966667,5.80958882,6.115040349,19.21120829,20.98131466
3.473018667,6.454966477,5.488416467,16.88521748,18.8917939
3.483070667,6.679584342,4.667404239,13.86565801,16.08284743
3.493121667,6.385541316,3.30852477,10.07187808,12.37595257
3.503173667,5.420277693,1.804744573,5.714903103,8.080633064
3.513225667,4.262429007,0.5106964,0.879116009,4.382003743
3.523276667,3.137535812,-0.406925279,-3.769718058,4.921432047
3.533328667,2.298385814,-1.101120754,-7.29117094,7.723743777
3.543380667,1.67434494,-2.219476762,-10.05171454,10.42911661
3.553431667,0.900760648,-3.414257632,-11.98311653,12.49254204
3.563483667,0.130870042,-4.463346061,-13.20879116,13.94312551
3.573535667,-0.605107006,-5.461997577,-14.04995991,15.08644907
3.583586667,-1.297279052,-6.200608503,-14.50516448,15.8281482
3.593638667,-1.904326749,-6.639177158,-14.6636018,16.2088356
3.603690667,-2.401510233,-6.967536909,-14.80562366,16.53844956
3.613741667,-2.972044407,-7.238125584,-14.990605,16.90981219
3.623793667,-3.547248167,-7.449600663,-15.1856073,17.28242427
3.633845667,-3.993787454,-7.622130947,-15.42557236,17.66339438
3.643896667,-4.429384263,-7.701848377,-15.58311857,17.93799035
3.653948667,-4.847483571,-7.626933265,-15.36203651,17.82302931
3.664000667,-4.876923132,-7.481193169,-14.53341121,17.05792109
3.674051667,-4.840795818,-7.474710946,-13.22647899,15.94504168
3.684103667,-4.996639903,-7.471209633,-11.30167032,14.43998392
3.694155667,-5.049277707,-7.457322496,-8.998135157,12.73080125
3.704206667,-5.103135826,-7.559971536,-6.581394973,11.24766308
3.714258667,-5.292648178,-7.59299778,-4.278195439,10.19650412
3.724310667,-4.989415668,-7.380707014,-2.296105692,9.200065548
3.734361667,-4.562608686,-6.999910018,-0.983399346,8.413275971
3.744413667,-4.142296792,-6.485564956,-0.6536655,7.723241165
3.754465667,-3.271445529,-5.704200359,-0.8667778,6.632613462
3.764516667,-2.65274784,-4.621950031,-1.064486779,5.434392818
3.774568667,-1.924240026,-3.37857763,-1.271296949,4.090682389
3.784620667,-0.990152003,-1.856907291,-1.077599745,2.364260326
3.794671667,-0.426704655,0.307180258,0.028715676,0.526555946
3.804723667,1.304269691,2.872499945,1.891783009,3.678480436
3.814775667,4.197751493,5.567149225,4.858378395,8.498123836
3.824826667,7.12845053,8.437639775,9.112048273,14.31914787
3.834878667,9.000993276,10.8881564,13.8360442,19.77387036
3.844930667,9.43783291,11.41308551,19.43551567,24.43502568
3.854981667,9.324361843,9.92379968,25.33419384,28.76190017
3.865033667,8.853317167,8.038864346,28.76731166,31.15385666
3.875085667,7.794101068,7.466495608,27.90813817,29.92257917
3.885136667,6.705164741,8.672806603,24.08241489,26.46014958
3.895188667,6.308904199,9.992704439,20.31767574,23.50456044
3.905240667,6.412093522,9.745460773,17.82668586,21.30445206
3.915291667,6.603969904,8.423744452,16.42074975,19.60134974
3.925343667,6.468798065,7.150737192,14.84487251,17.70165615
3.935395667,5.809285934,5.927439451,12.33188657,14.86464826
3.945446667,4.830539509,4.298430606,8.810911989,10.92898841
