Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
1.815322833,1.159722427,-4.490494975,-19.79583279,20.33185917
1.825377833,-0.133152941,-6.603419681,-18.1502848,19.31465039
1.835433833,0.593947521,-6.938347024,-16.17211679,17.60769134
1.845489833,0.371530402,-6.765350717,-13.82544905,15.39646214
1.855545833,0.497248389,-6.799849289,-12.28904168,14.05367396
1.865600833,0.535187901,-6.733086365,-11.38871782,13.24098832
1.875656833,0.452697356,-6.516465737,-10.4275338,12.30458133
1.885712833,0.377967821,-6.287425037,-9.698104173,11.56407358
1.895767833,0.633742867,-6.014704467,-9.041444314,10.8777762
1.905823833,1.066136863,-5.60386857,-8.118984064,9.922595074
1.915879833,1.151673954,-5.315202643,-7.446049649,9.22070428
1.925934833,1.148659056,-5.071222892,-7.091574479,8.793585608
1.935990833,0.967425923,-4.754959277,-6.840791493,8.387012513
1.946046833,0.757394302,-4.549531973,-6.482189943,7.955543587
1.956101833,0.401460946,-4.476570416,-5.773143125,7.31642229
1.966157833,0.034686122,-4.47403711,-5.024535799,6.727865277
1.976213833,-0.090791435,-4.332587408,-4.058421407,5.937199765
1.986269833,-0.299844269,-4.116486012,-3.142015364,5.187255944
1.996324833,-0.42013889,-3.867922337,-2.33186317,4.535959186
2.006380833,-0.322124353,-3.445625897,-1.470674139,3.760184084
2.016436833,-0.331948333,-2.79767605,-0.185835038,2.823422682
2.026491833,-0.711156567,-1.898663866,1.518204401,2.532905988
2.036547833,-0.818305186,-0.625147168,2.932718958,3.108258812
2.046603833,-0.863581419,0.792731877,5.002282466,5.137803671
2.056658833,-0.990970321,1.986566083,8.399584926,8.688008628
2.066714833,-0.703933429,3.182185443,12.6695317,13.08200519
2.076770833,-0.130567193,4.207524821,16.78029738,17.30025124
2.086826833,0.431486216,4.881732759,20.46786498,21.04640093
2.096881833,0.672833843,4.99795845,23.69666472,24.22734432
2.106937833,0.825519261,4.573682143,26.69380245,27.09537119
2.116993833,0.836102795,4.343831019,28.98514149,29.3207497
2.127048833,0.683222956,4.068783842,29.32976235,29.61852048
2.137104833,0.770969198,4.206697148,27.81961132,28.14642905
2.147160833,0.837582287,4.552360271,25.2233774,25.64457634
2.157215833,0.806205323,4.692570071,22.2328096,22.73693039
2.167271833,0.766508284,4.179405561,19.38892272,19.84906269
2.177327833,0.670894614,3.080706431,16.91987743,17.21113314
2.187382833,1.053295501,2.180684287,14.6816124,14.88000531
2.197438833,1.553177621,1.631101564,11.24699769,11.47030122
2.207494833,1.731108101,1.166360478,6.733486315,7.049607789
2.217550833,1.233490753,0.384741235,2.057246933,2.429360039
2.227605833,0.932345918,-0.459373926,-2.411607497,2.626051035
2.237661833,1.161432811,-1.241693958,-6.100754431,6.333240458
2.247717833,1.359440509,-2.162881562,-9.117904844,9.469019162
2.257772833,1.5143429,-3.175758476,-11.01300615,11.56135722
2.267828833,1.522535434,-3.927812735,-12.4549307,13.14804646
2.277884833,1.089063138,-4.25870433,-14.17934593,14.84508242
2.287939833,0.815972439,-4.40289316,-16.05076133,16.66367962
2.297995833,0.886614479,-4.473019694,-17.33973792,17.92931961
2.308051833,0.651096161,-4.651703003,-17.39529349,18.01828245
2.318106833,0.194871326,-4.887219494,-16.12392637,16.84944779
2.328162833,0.008320003,-5.020201843,-14.55839402,15.39965364
2.338218833,0.040713212,-5.03000353,-13.81125435,14.698753
2.348274833,0.107552515,-4.920344848,-13.7665021,14.6197791
2.358329833,0.123214794,-4.764337041,-13.63360541,14.44262046
2.368385833,0.355790355,-4.5665003,-13.17721737,13.95057595
2.378441833,0.808219251,-4.341964881,-12.55862405,13.31258485
2.388496833,1.204733343,-4.146009774,-11.69494001,12.46645103
2.398552833,1.453399856,-4.074861146,-10.309682,11.18062643
2.408608833,1.580871496,-4.057172149,-8.677806557,9.708971479
2.418663833,1.424941458,-4.057573268,-7.299543568,8.472171816
2.428719833,1.130609432,-4.028263807,-6.413229051,7.65732942
2.438775833,0.743003573,-3.901812506,-5.908607908,7.119539491
2.448831833,0.279693667,-3.722443027,-5.626588511,6.752281756
2.458886833,0.083371008,-3.540664202,-5.55276449,6.586079805
2.468942833,0.090244455,-3.307025252,-5.359558452,6.298367001
2.478998833,0.17129749,-3.069149702,-5.266918675,6.098315755
2.489053833,0.425880198,-2.767587156,-5.182973709,5.891021055
2.499109833,0.844395024,-2.350862528,-4.972912486,5.565017177
2.509165833,1.007662953,-2.201549491,-4.547870779,5.152216359
2.519220833,0.987561248,-2.05077962,-3.831448283,4.456564844
2.529276833,0.799003454,-1.841600158,-2.924556245,3.547242153
2.539332833,0.387493739,-1.68116367,-1.608380161,2.358675354
2.549387833,-0.495549188,-1.386333901,0.101048657,1.475703735
2.559443833,-1.702953904,-0.358749192,2.005679169,2.65546642
2.569499833,-3.155923844,1.654878097,3.235543333,4.813233578
2.579555833,-4.569563949,3.94567978,4.074217075,7.283443443
2.589610833,-5.876993768,5.744757231,6.703320529,10.60546074
2.599666833,-6.513873666,5.556468117,11.78875157,14.56981646
2.609722833,-6.231827956,3.706634494,18.83997909,20.18711547
2.619777833,-5.933183756,1.65896033,27.24925286,27.93701129
2.629833833,-4.667189939,-0.235923603,33.86653512,34.18743223
2.639889833,-2.441176136,-0.545263238,36.11685243,36.20336562
2.649944833,-0.665702652,0.485258234,33.80757647,33.81761172
2.660000833,0.165700608,1.802271493,29.12556589,29.18174476
2.670056833,-0.274875452,3.062019022,24.27842525,24.47229964
2.680111833,-0.724631914,3.526019558,20.28466002,20.6015858
2.690167833,-1.101685011,3.28120307,17.44795468,17.7879489
2.700223833,-1.1178071,2.719944043,15.42114368,15.69902101
2.710279833,-0.180462763,2.347574346,13.12567065,13.33517537
2.720334833,1.703687291,2.137228365,9.950775225,10.31931311
2.730390833,4.159035031,1.976072377,5.7407706,7.359271806
2.740446833,6.663039061,1.780392966,0.759377897,6.93848279
2.750501833,7.7269265,1.172171441,-4.222808273,8.883213875
2.760557833,6.948047554,0.025574259,-9.349565681,11.64862212
2.770613833,4.612973678,-1.518621892,-14.42434193,15.21996645
2.780668833,1.779307723,-3.38882049,-18.1104945,18.51053893
2.790724625,-0.833972873,-4.821638001,-19.91640238,20.50870029
2.800780625,-2.387056062,-5.496752842,-20.62271796,21.47577297
2.810835625,-2.670683297,-5.827012938,-20.64071335,21.6130904
2.820891625,-2.590313026,-5.903223792,-19.8751608,20.89449184
2.830947625,-2.573347329,-5.71945399,-18.47428487,19.50983014
2.841003625,-2.306247396,-5.421602672,-17.13829199,18.12273723
2.851058625,-1.700044914,-4.903549598,-16.0535411,16.87160731
2.861114625,-0.961431869,-4.291869445,-15.02186071,15.6525012
2.871170625,-0.251384994,-3.69723451,-13.61019433,14.10567712
2.881225625,0.23603799,-3.284897633,-12.10381709,12.5438692
2.891281625,0.843642414,-2.996937758,-10.65965774,11.10502911
2.901337625,1.436342359,-2.81555859,-9.061563413,9.596998543
2.911392625,1.812602061,-2.612355859,-7.628086921,8.264238588
2.921448625,2.137227926,-2.399824188,-6.634363146,7.37168052
2.931504625,2.213646503,-2.018975445,-6.082746177,6.780582109
2.941559625,2.032095427,-1.777792125,-5.871621931,6.462654312
2.951615625,1.726093821,-1.73604856,-5.453357146,5.977655782
2.961671625,1.22068579,-1.82678843,-4.653973185,5.146522726
2.971727625,0.86421862,-1.850275379,-4.179383342,4.651627448
2.981782625,0.494959606,-1.918501715,-3.903623974,4.377660787
2.991838625,0.040271391,-2.008871164,-3.52541554,4.05779988
3.001894625,-0.064667446,-1.962604193,-3.284790337,3.82698898
3.011949625,0.061077808,-1.691783091,-3.297382901,3.70656101
3.022005625,0.180420243,-1.312154807,-3.297712684,3.553760072
3.032061625,0.319557608,-0.795216797,-3.067487923,3.184959808
3.042116625,0.427777071,-0.278505367,-2.225200016,2.282996622
3.052172625,0.009901067,0.520166258,-1.068989135,1.18886868
3.062228625,-1.017594375,1.826098312,0.299363408,2.111812446
3.072283625,-2.79063571,3.817888882,1.796328968,5.058727206
3.082339625,-4.969734524,5.599812942,3.437307356,8.238400821
3.092395625,-6.273107545,5.52190581,6.420235185,10.53863093
3.102451625,-6.223147765,3.849001332,12.30719378,14.31814925
3.112506625,-5.27406982,1.227022417,21.00064222,21.68751646
3.122562625,-4.026114078,-1.795128534,30.14575533,30.46635268
3.132618625,-2.063820373,-5.001657983,37.75745952,38.14317353
3.142673625,0.728537635,-6.633321172,43.63460356,44.14193409
3.152729625,3.303732685,-6.608668141,44.61542487,45.22306138
3.162785625,4.561835099,-4.641754258,39.63766212,40.16840152
3.172840625,4.770137187,-2.311691007,32.18206455,32.61569259
3.182896625,4.60837689,-0.668412178,25.4885767,25.91045068
3.192952625,4.549234057,0.8186577,19.75531159,20.28886559
3.203007625,4.27814106,1.576368556,13.959231,14.68494328
3.213063625,3.584162516,1.15565028,7.426090178,8.326377595
3.223119625,2.919805674,0.240275247,1.020375969,3.102283754
3.233175625,2.265901315,-1.496232611,-4.504379189,5.259510688
3.243230625,0.49584323,-3.463616318,-9.498004267,10.12198516
3.253286625,-1.685504935,-5.067306427,-14.56655791,15.51461023
3.263342625,-2.79614408,-5.712053754,-18.5860123,19.64397701
3.273397625,-3.388779851,-5.610563632,-20.77575597,21.78518509
3.283453625,-3.461296435,-5.473991386,-21.63004119,22.57883603
3.293509625,-2.837814555,-4.924924972,-21.61717732,22.35196709
3.303564625,-1.986658176,-4.197416447,-21.33693197,21.83643243
3.313620625,-0.953717345,-3.490067075,-21.00048552,21.30986947
3.323676625,-0.043001155,-2.637799433,-20.27762933,20.44852283
3.333731625,0.341363227,-2.127054502,-19.19716445,19.31766064
3.343787625,0.40747616,-2.019774174,-17.62159945,17.74165414
3.353843625,0.571121307,-2.02300096,-15.47403174,15.61615736
3.363899625,0.941553894,-2.297606088,-12.94744986,13.18339771
3.373954625,1.189359843,-2.702730424,-10.14535536,10.56634109
3.384010625,1.296284587,-3.027984134,-7.685943366,8.361983441
3.394066625,1.349278926,-3.273820668,-5.942191392,6.917231666
3.404121625,1.074252872,-3.431757179,-4.777544147,5.979624123
3.414177625,0.58230111,-3.57113492,-4.034991614,5.419708158
3.424233625,0.326859136,-3.539343023,-3.85969969,5.247005587
3.434288625,0.257898098,-3.16612665,-4.250436367,5.306324407
3.444344625,0.06613961,-2.886405501,-4.853815228,5.647586514
3.454400625,-0.241146994,-2.691774496,-5.373038623,6.01442814
3.464455625,-0.519548427,-2.44181129,-5.84945806,6.359916079
3.474511625,-0.566777411,-2.2725515,-6.245435597,6.670171868
3.484567625,-0.492002194,-2.164301412,-6.516503744,6.88411852
3.494623625,-0.505448378,-2.074847637,-6.566972231,6.905475731
3.504678625,-0.429553419,-2.005910865,-6.48447445,6.801220731
3.514734625,-0.314670615,-1.805908169,-6.599443574,6.849304884
3.524790625,-0.210755506,-1.372665157,-6.753891343,6.895192223
3.534845625,-0.312635199,-0.775489315,-6.571797354,6.624775083
3.544901625,-0.396808536,0.096938211,-5.910018842,5.924118225
3.554957625,-0.612220911,1.459305544,-4.581677626,4.847283464
3.565012625,-1.595278451,3.21074266,-2.15046383,4.180702865
3.575068625,-3.827100878,5.310969844,1.318251845,6.677641031
3.585124625,-5.789625841,7.015599267,5.479178451,10.6188416
3.595179625,-6.442624758,7.14536477,11.41070335,14.92540795
3.605235625,-6.2565073,5.204047658,19.71159312,21.32540502
3.615291625,-5.269770947,2.382866386,29.38199436,29.94578652
3.625347625,-3.708469643,0.175258741,36.12019938,36.31049801
3.635402625,-1.473490304,-1.483006209,37.08237976,37.14126236
3.645458625,1.476298284,-2.541401652,34.9767249,35.09999236
3.655514625,4.623943932,-2.297986449,31.87033779,32.28591071
3.665569625,6.178624141,-1.569171072,27.88166197,28.60113229
3.675625625,5.517397022,-0.932048075,23.70668919,24.35810944
3.685681625,3.412274841,-0.704449007,19.27666085,19.58901533
3.695736625,1.307282176,-0.562818042,14.94018563,15.00782787
3.705792625,0.499054228,-0.395010992,11.34720142,11.36503713
3.715848625,1.096098216,0.031336544,8.328093359,8.39997335
3.725903625,2.609004235,0.562186835,5.164059135,5.812956553
3.735959625,3.869610136,0.913898172,1.29507933,4.181665092
3.746015625,4.386467454,0.825966281,-2.739470819,5.237176471
3.756070625,4.606358723,0.685992124,-6.090444036,7.666983399
3.766126625,4.542819369,0.237921743,-8.988704767,10.0742557
3.776182625,3.64670872,-0.764789495,-11.89102873,12.46113766
3.786239583,2.350283361,-2.039167927,-14.78882227,15.11262061
3.796294583,0.857438042,-3.331664249,-16.82730081,17.17536722
3.806350583,-0.423856367,-4.439789091,-17.59255516,18.14908753
3.816406583,-1.309785662,-5.196028787,-17.58982801,18.38793907
3.826461583,-1.671724948,-5.608816484,-17.09040446,18.06475605
3.836517583,-1.620099881,-5.602192758,-16.09427982,17.1182689
3.846573583,-1.303460436,-5.514554105,-14.81653456,15.86313375
3.856628583,-1.008906144,-5.336867162,-13.70077706,14.73809128
3.866684583,-0.611280861,-5.078739488,-12.6696884,13.66339136
3.876740583,-0.199274352,-4.713068655,-11.78876794,12.69755
3.886795583,0.375928677,-4.291831438,-11.48521793,12.26667723
3.896851583,1.188896232,-3.680915809,-11.225791,11.87354198
3.906907583,1.890110998,-3.070151914,-10.80563348,11.39122764
3.916963583,2.14927319,-2.741245157,-10.3501997,10.92064256
3.927018583,2.022894395,-2.660536332,-9.853526673,10.40492879
3.937074583,1.655578593,-2.684508454,-9.035157972,9.569827882
3.947130583,1.189260368,-2.824068628,-7.87665966,8.4517141
3.957185583,0.72574939,-2.948596487,-6.744756238,7.396801345
3.967241583,0.316948361,-2.976699375,-5.895213107,6.611711806
3.977297583,-0.057202434,-2.836746853,-5.332740782,6.040573572
3.987352583,-0.295961937,-2.639897999,-5.198824341,5.838187171
3.997408583,-0.204348529,-2.359744741,-4.875424783,5.420324749
4.007464583,-0.071986004,-1.897859728,-4.396636055,4.789307061
4.017519583,0.07212049,-1.365388882,-3.832748119,4.069329958
4.027575583,-0.324061937,-0.74016073,-2.715524717,2.833183463
4.037631583,-0.917176413,0.273920126,-1.066023427,1.432707491
4.047686583,-1.257910042,1.690601953,0.916969714,2.298109243
4.057742583,-1.056352425,3.458592975,3.139617421,4.789044097
4.067798583,-1.085267491,5.453330249,5.354741516,7.719447715
4.077854583,-0.452571422,6.516241204,8.316441028,10.57494263
4.087909583,0.199014516,6.884494168,12.79237585,14.5286182
4.097965583,0.629515038,6.193387191,18.22346972,19.25744487
4.108021583,0.809758823,4.912648743,24.25106496,24.7568976
