"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.908213292E0,-1.172590833E0,9.948575503E-1,1.011907446E-1,1.541087400E0
1.918268292E0,-1.169006782E0,9.440614723E-1,1.867840415E-1,1.514172116E0
1.928324292E0,-1.141362316E0,1.020789513E0,5.084428829E-1,1.613453852E0
1.938380292E0,-1.057462446E0,1.052485807E0,8.438543755E-1,1.714072171E0
1.948435292E0,-9.045686468E-1,1.090439938E0,1.084458529E0,1.784195616E0
1.958491292E0,-7.050359941E-1,1.104093040E0,1.321631536E0,1.860861927E0
1.968547292E0,-5.343941416E-1,1.104064828E0,1.553338566E0,1.979241507E0
1.978602292E0,-3.645429788E-1,1.107778540E0,1.652535995E0,2.022607251E0
1.988658292E0,-2.636093654E-1,1.077622841E0,1.618007017E0,1.961812323E0
1.998714292E0,-2.714172621E-1,1.061200936E0,1.612607113E0,1.949440037E0
2.008769292E0,-1.468346947E-1,1.071210054E0,1.637448424E0,1.962215266E0
2.018825292E0,3.481432199E-3,1.045526159E0,1.776600462E0,2.061418510E0
2.028881292E0,-1.370044289E-1,9.413625437E-1,1.991441199E0,2.206982487E0
2.038937292E0,-5.533316286E-1,7.124766491E-1,2.033051739E0,2.224207329E0
2.048992292E0,-1.053922468E0,3.372217906E-1,1.798698844E0,2.111821166E0
2.059048292E0,-1.638606758E0,1.044113910E-1,1.461401625E0,2.198096575E0
2.069104292E0,-1.958348589E0,-4.446982920E-2,1.006516898E0,2.202313109E0
2.079159292E0,-1.811495183E0,-2.176691808E-1,5.058519816E-1,1.893351763E0
2.089215292E0,-1.532707104E0,-2.853919248E-1,3.135610324E-1,1.590270461E0
2.099271292E0,-1.046020249E0,-2.930317506E-1,5.616572231E-1,1.222900161E0
2.109326292E0,-4.223045890E-1,-3.081111351E-1,1.198159391E0,1.307233554E0
2.119382292E0,-7.034105413E-2,-4.429876891E-1,2.084135939E0,2.131855663E0
2.129438292E0,-2.690819938E-1,-6.474047403E-1,2.887512379E0,2.971408043E0
2.139493292E0,-8.763099307E-1,-9.046165940E-1,3.073716377E0,3.321743916E0
2.149549292E0,-1.715877420E0,-1.200131949E0,2.380285133E0,3.170222284E0
2.159605292E0,-2.548316861E0,-1.327708109E0,1.183833128E0,3.107762623E0
2.169660292E0,-3.014078286E0,-1.221916336E0,-2.113593042E-1,3.259205455E0
2.179716292E0,-3.117548860E0,-9.625242019E-1,-1.437029260E0,3.565195202E0
2.189772292E0,-2.935778513E0,-6.348605624E-1,-2.263296381E0,3.760898020E0
2.199827292E0,-2.441513520E0,-2.461984769E-1,-2.743099601E0,3.680515913E0
2.209883292E0,-1.778913036E0,1.255050753E-1,-2.814499952E0,3.331920331E0
2.219939292E0,-1.124594548E0,2.365021853E-1,-2.450958089E0,2.706998658E0
2.229995292E0,-6.463327264E-1,1.394160399E-1,-1.741044129E0,1.862368783E0
2.240050292E0,-4.645487121E-1,-3.164366931E-2,-9.315824908E-1,1.041466641E0
2.250106292E0,-3.697048277E-1,-3.023251690E-1,-2.231297493E-1,5.271328603E-1
2.260162292E0,-3.977026849E-1,-4.802493632E-1,3.237071210E-1,7.025618668E-1
2.270217292E0,-5.303180476E-1,-5.495205961E-1,6.508331090E-1,1.003391176E0
2.280273167E0,-6.888036118E-1,-5.463752326E-1,6.730630535E-1,1.107244410E0
2.290329167E0,-8.569489226E-1,-4.833514573E-1,3.713455564E-1,1.051611910E0
2.300384167E0,-9.654924678E-1,-3.762190644E-1,-1.083185005E-1,1.041849023E0
2.310440167E0,-9.564937491E-1,-1.936238220E-1,-6.652558511E-1,1.181074013E0
2.320496167E0,-8.524614769E-1,4.528814703E-2,-1.210424511E0,1.481171524E0
2.330551167E0,-8.530358928E-1,2.537713520E-1,-1.596387522E0,1.827709838E0
2.340607167E0,-8.627344501E-1,3.679320981E-1,-1.881363271E0,2.102192312E0
2.350663167E0,-8.203688145E-1,4.673467509E-1,-2.154767965E0,2.352539683E0
2.360718167E0,-8.206774744E-1,5.789057784E-1,-2.276597627E0,2.488280565E0
2.370774167E0,-8.885552428E-1,6.145439731E-1,-2.126130642E0,2.384874466E0
2.380830167E0,-8.617174000E-1,5.370081393E-1,-1.690563362E0,1.972039325E0
2.390885167E0,-8.643030388E-1,3.964323042E-1,-1.151271154E0,1.493185717E0
2.400941167E0,-9.630926243E-1,1.393125442E-1,-8.453945321E-1,1.289048992E0
2.410997167E0,-1.072444109E0,-7.290966287E-2,-6.604909551E-1,1.261626128E0
2.421052167E0,-1.080189330E0,-1.281190731E-1,-3.531572074E-1,1.143653575E0
2.431108167E0,-1.041423679E0,-1.839528197E-1,-1.569568098E-1,1.069129253E0
2.441164167E0,-9.891516910E-1,-2.439429134E-1,-1.310074514E-1,1.027176794E0
2.451220167E0,-9.783597775E-1,-2.084840821E-1,-2.151635027E-1,1.023205160E0
2.461275167E0,-1.016559199E0,-1.377704872E-1,-3.095059884E-1,1.071525673E0
2.471331167E0,-1.039958221E0,-5.055312619E-2,-3.651656342E-1,1.103365153E0
2.481387167E0,-9.939860228E-1,7.842577994E-3,-3.326095068E-1,1.048188344E0
2.491442167E0,-9.229305120E-1,3.500245616E-2,-2.508549070E-1,9.570549024E-1
2.501498167E0,-8.334644580E-1,1.261536777E-4,-6.127706587E-2,8.357140046E-1
2.511554167E0,-6.805442736E-1,-4.332991451E-2,3.145737702E-1,7.509824543E-1
2.521609167E0,-5.019646065E-1,-4.622501716E-2,7.032218224E-1,8.652318475E-1
2.531665167E0,-3.478536731E-1,-1.045292124E-1,1.016725552E0,1.079657067E0
2.541721167E0,-3.141799602E-1,-2.391058043E-2,1.318809670E0,1.355927619E0
2.551776167E0,-5.103779824E-1,2.645180959E-1,1.299862352E0,1.421301390E0
2.561832167E0,-6.708750254E-1,5.274558355E-1,7.957084018E-1,1.166805390E0
2.571888167E0,-5.688831391E-1,6.367322561E-1,2.976191837E-1,9.042307064E-1
2.581943167E0,-3.035837639E-1,6.838842031E-1,4.489901483E-2,7.495843025E-1
2.591999167E0,9.291033810E-2,6.845770982E-1,8.427007198E-2,6.959738352E-1
2.602055167E0,4.199313869E-1,5.333508521E-1,5.267078304E-1,8.592011637E-1
2.612110167E0,5.658243144E-1,1.648996675E-1,1.335767180E0,1.460007881E0
2.622166167E0,5.939202222E-1,-4.020028004E-1,2.386003125E0,2.491457082E0
2.632222167E0,3.468818294E-1,-9.048551604E-1,3.405343552E0,3.540544389E0
2.642277167E0,-2.597654790E-2,-1.275684408E0,4.189644620E0,4.379630982E0
2.652333167E0,-4.402620095E-1,-1.534535382E0,4.437508677E0,4.715942401E0
2.662389167E0,-6.842283118E-1,-1.560172645E0,4.091455836E0,4.431965470E0
2.672445167E0,-8.451645903E-1,-1.383590095E0,3.161059746E0,3.552593904E0
2.682500167E0,-7.836018880E-1,-1.030833860E0,1.938643765E0,2.331306503E0
2.692556167E0,-5.474549941E-1,-6.692179245E-1,8.336609244E-1,1.201062087E0
2.702612167E0,-2.310176432E-1,-3.757020244E-1,-3.774202287E-2,4.426574555E-1
2.712667167E0,1.326514326E-1,-1.466616172E-1,-6.929658061E-1,7.206300306E-1
2.722723167E0,3.568442057E-1,-4.283933312E-2,-1.002631423E0,1.065102233E0
2.732779167E0,4.903278068E-1,-6.130323216E-2,-1.017909029E0,1.131511482E0
2.742834167E0,5.462545607E-1,-1.643935910E-1,-8.005042881E-1,9.829681648E-1
2.752890167E0,5.286724583E-1,-3.541132271E-1,-4.694448781E-1,7.907396787E-1
2.762946167E0,4.725742348E-1,-5.071645354E-1,-1.197194016E-1,7.034735308E-1
2.773001167E0,3.976306180E-1,-5.883792910E-1,1.571550304E-1,7.273224883E-1
2.783057167E0,3.279945919E-1,-6.276852979E-1,2.641801268E-1,7.558838700E-1
2.793113167E0,2.095119495E-1,-5.857910210E-1,1.827313364E-1,6.484112264E-1
2.803168167E0,4.520782091E-2,-5.632434265E-1,-7.403919876E-2,5.698848196E-1
2.813224167E0,-2.108623274E-1,-5.493814324E-1,-4.523856264E-1,7.422503852E-1
2.823280167E0,-5.412895072E-1,-4.938403389E-1,-9.065903217E-1,1.165666600E0
2.833335167E0,-8.961110879E-1,-4.044412355E-1,-1.327487522E0,1.651911292E0
2.843391167E0,-1.160480372E0,-3.014033554E-1,-1.681075670E0,2.064842387E0
2.853447167E0,-1.216470751E0,-1.520958732E-1,-2.028651125E0,2.370307919E0
2.863502167E0,-1.181407776E0,4.489302143E-2,-2.302546985E0,2.588331960E0
2.873558167E0,-1.048597921E0,2.693242148E-1,-2.501748759E0,2.725956710E0
2.883614167E0,-8.995626263E-1,4.598398031E-1,-2.690361224E0,2.873796980E0
2.893669167E0,-7.842415734E-1,6.233601125E-1,-2.792928988E0,2.967164473E0
2.903725167E0,-7.006570143E-1,8.238105588E-1,-2.829489289E0,3.029124250E0
2.913781167E0,-5.864546800E-1,9.556427599E-1,-2.805159025E0,3.020943450E0
2.923836167E0,-4.859978340E-1,1.079297776E0,-2.653445998E0,2.905486749E0
2.933892167E0,-3.962380305E-1,1.152650950E0,-2.354945054E0,2.651673999E0
2.943948167E0,-3.380936104E-1,1.128641991E0,-1.896923881E0,2.233038343E0
2.954004167E0,-2.802923488E-1,1.014139475E0,-1.363519235E0,1.722273898E0
2.964059167E0,-1.287814164E-1,8.519768889E-1,-8.643792719E-1,1.220492031E0
2.974115167E0,-2.757049888E-2,7.448652537E-1,-4.469833839E-1,8.691251487E-1
2.984171167E0,-2.753285743E-2,6.640912320E-1,-8.966354370E-2,6.706823195E-1
2.994226167E0,-7.216728576E-2,5.336509605E-1,1.857789052E-1,5.696536372E-1
3.004282167E0,-1.949664889E-1,4.225018229E-1,3.764642090E-1,5.985357322E-1
3.014338167E0,-3.998582610E-1,3.749674679E-1,5.505650550E-1,7.769228473E-1
3.024393167E0,-5.139022820E-1,3.202419148E-1,6.668269980E-1,9.007267536E-1
3.034449167E0,-5.752319728E-1,3.297826704E-1,7.313475144E-1,9.871765896E-1
3.044505167E0,-6.267505474E-1,3.890200813E-1,7.582949924E-1,1.057905557E0
